,Variance
86572,
86573,
86574,
86575,
86576,
86577,
86578,
86579,
86580,
86581,
86582,
86583,
86584,
86585,
86586,
86587,
86588,
86589,
86590,
86591,
86592,
86593,
86594,
86595,
86596,
86597,
86598,
86599,
86600,
86601,
86602,
86603,
86604,
86605,
86606,
86607,
86608,
86609,
86610,
86611,
86612,
86613,
86614,
86615,
86616,
86617,
86618,
86619,
86620,
86621,
86622,
86623,
86624,
86625,
86626,
86627,
86628,
86629,
86630,
86631,
86632,
86633,
86634,
86635,
86636,
86637,
86638,
86639,
86640,
86641,
86642,
86643,
86644,
86645,
86646,
86647,
86648,
86649,
86650,
86651,
86652,
86653,
86654,
86655,
86656,
86657,
86658,
86659,
86660,
86661,
86662,
86663,
86664,
86665,
86666,
86667,
86668,
86669,
86670,
86671,
86672,
86673,
86674,
86675,
86676,
86677,
86678,
86679,
86680,
86681,
86682,
86683,
86684,
86685,
86686,
86687,
86688,
86689,
86690,
86691,
86692,
86693,
86694,
86695,
86696,
86697,
86698,
86699,
86700,
86701,
86702,
86703,
86704,
86705,
86706,
86707,
86708,
86709,
86710,
86711,
86712,
86713,
86714,
86715,
86716,
86717,
86718,
86719,
86720,
86721,
86722,
86723,
86724,
86725,
86726,
86727,
86728,
86729,
86730,
86731,
86732,
86733,
86734,
86735,
86736,
86737,
86738,
86739,
86740,
86741,
86742,
86743,
86744,
86745,
86746,
86747,
86748,
86749,
86750,
86751,
86752,
86753,
86754,
86755,
86756,
86757,
86758,
86759,
86760,
86761,
86762,
86763,
86764,
86765,
86766,
86767,
86768,
86769,
86770,
86771,
86772,
86773,
86774,
86775,
86776,
86777,
86778,
86779,
86780,
86781,
86782,
86783,
86784,
86785,
86786,
86787,
86788,
86789,
86790,
86791,
86792,
86793,
86794,
86795,
86796,
86797,
86798,
86799,
86800,
86801,
86802,
86803,
86804,
86805,
86806,
86807,
86808,
86809,
86810,
86811,
86812,
86813,
86814,
86815,
86816,
86817,
86818,
86819,
86820,
86821,
86822,
86823,
86824,
86825,
86826,
86827,
86828,
86829,
86830,
86831,
86832,
86833,
86834,
86835,
86836,
86837,
86838,
86839,
86840,
86841,
86842,
86843,
86844,
86845,
86846,
86847,
86848,
86849,
86850,
86851,
86852,
86853,
86854,
86855,
86856,
86857,
86858,
86859,
86860,
86861,
86862,
86863,
86864,
86865,
86866,
86867,
86868,
86869,
86870,
86871,
86872,
86873,
86874,
86875,
86876,
86877,
86878,
86879,
86880,
86881,
86882,
86883,
86884,
86885,
86886,
86887,
86888,
86889,
86890,
86891,
86892,
86893,
86894,
86895,
86896,
86897,
86898,
86899,
86900,
86901,
86902,
86903,
86904,
86905,
86906,
86907,
86908,
86909,
86910,
86911,
86912,
86913,
86914,
86915,
86916,
86917,
86918,
86919,
86920,
86921,
86922,
86923,
86924,
86925,
86926,
86927,
86928,
86929,
86930,
86931,
86932,
86933,
86934,
86935,
86936,
86937,
86938,
86939,
86940,
86941,
86942,
86943,
86944,
86945,
86946,
86947,
86948,
86949,
86950,
86951,
86952,
86953,
86954,
86955,
86956,
86957,
86958,
86959,
86960,
86961,
86962,
86963,
86964,
86965,
86966,
86967,
86968,
86969,
86970,
86971,
86972,
86973,
86974,
86975,
86976,
86977,
86978,
86979,
86980,
86981,
86982,
86983,
86984,
86985,
86986,
86987,
86988,
86989,
86990,
86991,
86992,
86993,
86994,
86995,
86996,
86997,
86998,
86999,
87000,
87001,
87002,
87003,
87004,
87005,
87006,
87007,
87008,
87009,
87010,
87011,
87012,
87013,
87014,
87015,
87016,
87017,
87018,
87019,
87020,
87021,
87022,
87023,
87024,
87025,
87026,
87027,
87028,
87029,
87030,
87031,
87032,
87033,
87034,
87035,
87036,
87037,
87038,
87039,
87040,
87041,
87042,
87043,
87044,
87045,
87046,
87047,
87048,
87049,
87050,
87051,
87052,
87053,
87054,
87055,
87056,
87057,
87058,
87059,
87060,
87061,
87062,
87063,
87064,
87065,
87066,
87067,
87068,
87069,
87070,
87071,
87072,
87073,
87074,
87075,
87076,
87077,
87078,
87079,
87080,
87081,
87082,
87083,
87084,
87085,
87086,
87087,
87088,
87089,
87090,
87091,
87092,
87093,
87094,
87095,
87096,
87097,
87098,
87099,
87100,
87101,
87102,
87103,
87104,
87105,
87106,
87107,
87108,
87109,
87110,
87111,
87112,
87113,
87114,
87115,
87116,
87117,
87118,
87119,
87120,
87121,
87122,
87123,
87124,
87125,
87126,
87127,
87128,
87129,
87130,
87131,
87132,
87133,
87134,
87135,
87136,
87137,
87138,
87139,
87140,
87141,
87142,
87143,
87144,
87145,
87146,
87147,
87148,
87149,
87150,
87151,
87152,
87153,
87154,
87155,
87156,
87157,
87158,
87159,
87160,
87161,
87162,
87163,
87164,
87165,
87166,
87167,
87168,
87169,
87170,
87171,
87172,
87173,
87174,
87175,
87176,
87177,
87178,
87179,
87180,
87181,
87182,
87183,
87184,
87185,
87186,
87187,
87188,
87189,
87190,
87191,
87192,
87193,
87194,
87195,
87196,
87197,
87198,
87199,
87200,
87201,
87202,
87203,
87204,
87205,
87206,
87207,
87208,
87209,
87210,
87211,
87212,
87213,
87214,
87215,
87216,
87217,
87218,
87219,
87220,
87221,
87222,
87223,
87224,
87225,
87226,
87227,
87228,
87229,
87230,
87231,
87232,
87233,
87234,
87235,
87236,
87237,
87238,
87239,
87240,
87241,
87242,
87243,
87244,
87245,
87246,
87247,
87248,
87249,
87250,
87251,
87252,
87253,
87254,
87255,
87256,
87257,
87258,
87259,
87260,
87261,
87262,
87263,
87264,
87265,
87266,
87267,
87268,
87269,
87270,
87271,
87272,
87273,
87274,
87275,
87276,
87277,
87278,
87279,
87280,
87281,
87282,
87283,
87284,
87285,
87286,
87287,
87288,
87289,
87290,
87291,
87292,
87293,
87294,
87295,
87296,
87297,
87298,
87299,
87300,
87301,
87302,
87303,
87304,
87305,
87306,
87307,
87308,
87309,
87310,
87311,
87312,
87313,
87314,
87315,
87316,
87317,
87318,
87319,
87320,
87321,
87322,
87323,
87324,
87325,
87326,
87327,
87328,
87329,
87330,
87331,
87332,
87333,
87334,
87335,
87336,
87337,
87338,
87339,
87340,
87341,
87342,
87343,
87344,
87345,
87346,
87347,
87348,
87349,
87350,
87351,
87352,
87353,
87354,
87355,
87356,
87357,
87358,
87359,
87360,
87361,
87362,
87363,
87364,
87365,
87366,
87367,
87368,
87369,
87370,
87371,
87372,
87373,
87374,
87375,
87376,
87377,
87378,
87379,
87380,
87381,
87382,
87383,
87384,
87385,
87386,
87387,
87388,
87389,
87390,
87391,
87392,
87393,
87394,
87395,
87396,
87397,
87398,
87399,
87400,
87401,
87402,
87403,
87404,
87405,
87406,
87407,
87408,
87409,
87410,
87411,
87412,
87413,
87414,
87415,
87416,
87417,
87418,
87419,
87420,
87421,
87422,
87423,
87424,
87425,
87426,
87427,
87428,
87429,
87430,
87431,
87432,
87433,
87434,
87435,
87436,
87437,
87438,
87439,
87440,
87441,
87442,
87443,
87444,
87445,
87446,
87447,
87448,
87449,
87450,
87451,
87452,
87453,
87454,
87455,
87456,
87457,
87458,
87459,
87460,
87461,
87462,
87463,
87464,
87465,
87466,
87467,
87468,
87469,
87470,
87471,
87472,
87473,
87474,
87475,
87476,
87477,
87478,
87479,
87480,
87481,
87482,
87483,
87484,
87485,
87486,
87487,
87488,
87489,
87490,
87491,
87492,
87493,
87494,
87495,
87496,
87497,
87498,
87499,
87500,
87501,
87502,
87503,
87504,
87505,
87506,
87507,
87508,
87509,
87510,
87511,
87512,
87513,
87514,
87515,
87516,
87517,
87518,
87519,
87520,
87521,
87522,
87523,
87524,
87525,
87526,
87527,
87528,
87529,
87530,
87531,
87532,
87533,
87534,
87535,
87536,
87537,
87538,
87539,
87540,
87541,
87542,
87543,
87544,
87545,
87546,
87547,
87548,
87549,
87550,
87551,
87552,
87553,
87554,
87555,
87556,
87557,
87558,
87559,
87560,
87561,
87562,
87563,
87564,
87565,
87566,
87567,
87568,
87569,
87570,
87571,
87572,
87573,
87574,
87575,
87576,
87577,
87578,
87579,
87580,
87581,
87582,
87583,
87584,
87585,
87586,
87587,
87588,
87589,
87590,
87591,
87592,
87593,
87594,
87595,
87596,
87597,
87598,
87599,
87600,
87601,
87602,
87603,
87604,
87605,
87606,
87607,
87608,
87609,
87610,
87611,
87612,
87613,
87614,
87615,
87616,
87617,
87618,
87619,
87620,
87621,
87622,
87623,
87624,
87625,
87626,
87627,
87628,
87629,
87630,
87631,
87632,
87633,
87634,
87635,
87636,
87637,
87638,
87639,
87640,
87641,
87642,
87643,
87644,
87645,
87646,
87647,
87648,
87649,
87650,
87651,
87652,
87653,
87654,
87655,
87656,
87657,
87658,
87659,
87660,
87661,
87662,
87663,
87664,
87665,
87666,
87667,
87668,
87669,
87670,
87671,
87672,
87673,
87674,
87675,
87676,
87677,
87678,
87679,
87680,
87681,
87682,
87683,
87684,
87685,
87686,
87687,
87688,
87689,
87690,
87691,
87692,
87693,
87694,
87695,
87696,
87697,
87698,
87699,
87700,
87701,
87702,
87703,
87704,
87705,
87706,
87707,
87708,
87709,
87710,
87711,
87712,
87713,
87714,
87715,
87716,
87717,
87718,
87719,
87720,
87721,
87722,
87723,
87724,
87725,
87726,
87727,
87728,
87729,
87730,
87731,
87732,
87733,
87734,
87735,
87736,
87737,
87738,
87739,
87740,
87741,
87742,
87743,
87744,
87745,
87746,
87747,
87748,
87749,
87750,
87751,
87752,
87753,
87754,
87755,
87756,
87757,
87758,
87759,
87760,
87761,
87762,
87763,
87764,
87765,
87766,
87767,
87768,
87769,
87770,
87771,
87772,
87773,
87774,
87775,
87776,
87777,
87778,
87779,
87780,
87781,
87782,
87783,
87784,
87785,
87786,
87787,
87788,
87789,
87790,
87791,
87792,
87793,
87794,
87795,
87796,
87797,
87798,
87799,
87800,
87801,
87802,
87803,
87804,
87805,
87806,
87807,
87808,
87809,
87810,
87811,
87812,
87813,
87814,
87815,
87816,
87817,
87818,
87819,
87820,
87821,
87822,
87823,
87824,
87825,
87826,
87827,
87828,
87829,
87830,
87831,
87832,
87833,
87834,
87835,
87836,
87837,
87838,
87839,
87840,
87841,
87842,
87843,
87844,
87845,
87846,
87847,
87848,
87849,
87850,
87851,
87852,
87853,
87854,
87855,
87856,
87857,
87858,
87859,
87860,
87861,
87862,
87863,
87864,
87865,
87866,
87867,
87868,
87869,
87870,
87871,
87872,
87873,
87874,
87875,
87876,
87877,
87878,
87879,
87880,
87881,
87882,
87883,
87884,
87885,
87886,
87887,
87888,
87889,
87890,
87891,
87892,
87893,
87894,
87895,
87896,
87897,
87898,
87899,
87900,
87901,
87902,
87903,
87904,
87905,
87906,
87907,
87908,
87909,
87910,
87911,
87912,
87913,
87914,
87915,
87916,
87917,
87918,
87919,
87920,
87921,
87922,
87923,
87924,
87925,
87926,
87927,
87928,
87929,
87930,
87931,
87932,
87933,
87934,
87935,
87936,
87937,
87938,
87939,
87940,
87941,
87942,
87943,
87944,
87945,
87946,
87947,
87948,
87949,
87950,
87951,
87952,
87953,
87954,
87955,
87956,
87957,
87958,
87959,
87960,
87961,
87962,
87963,
87964,
87965,
87966,
87967,
87968,
87969,
87970,
87971,
87972,
87973,
87974,
87975,
87976,
87977,
87978,
87979,
87980,
87981,
87982,
87983,
87984,
87985,
87986,
87987,
87988,
87989,
87990,
87991,
87992,
87993,
87994,
87995,
87996,
87997,
87998,
87999,
88000,
88001,
88002,
88003,
88004,
88005,
88006,
88007,
88008,
88009,
88010,
88011,
88012,
88013,
88014,
88015,
88016,
88017,
88018,
88019,
88020,
88021,
88022,
88023,
88024,
88025,
88026,
88027,
88028,
88029,
88030,
88031,
88032,
88033,
88034,
88035,
88036,
88037,
88038,
88039,
88040,
88041,
88042,
88043,
88044,
88045,
88046,
88047,
88048,
88049,
88050,
88051,
88052,
88053,
88054,
88055,
88056,
88057,
88058,
88059,
88060,
88061,
88062,
88063,
88064,
88065,
88066,
88067,
88068,
88069,
88070,
88071,
88072,
88073,
88074,
88075,
88076,
88077,
88078,
88079,
88080,
88081,
88082,
88083,
88084,
88085,
88086,
88087,
88088,
88089,
88090,
88091,
88092,
88093,
88094,
88095,
88096,
88097,
88098,
88099,
88100,
88101,
88102,
88103,
88104,
88105,
88106,
88107,
88108,
88109,
88110,
88111,
88112,
88113,
88114,
88115,
88116,
88117,
88118,
88119,
88120,
88121,
88122,
88123,
88124,
88125,
88126,
88127,
88128,
88129,
88130,
88131,
88132,
88133,
88134,
88135,
88136,
88137,
88138,
88139,
88140,
88141,
88142,
88143,
88144,
88145,
88146,
88147,
88148,
88149,
88150,
88151,
88152,
88153,
88154,
88155,
88156,
88157,
88158,
88159,
88160,
88161,
88162,
88163,
88164,
88165,
88166,
88167,
88168,
88169,
88170,
88171,
88172,
88173,
88174,
88175,
88176,
88177,
88178,
88179,
88180,
88181,
88182,
88183,
88184,
88185,
88186,
88187,
88188,
88189,
88190,
88191,
88192,
88193,
88194,
88195,
88196,
88197,
88198,
88199,
88200,
88201,
88202,
88203,
88204,
88205,
88206,
88207,
88208,
88209,
88210,
88211,
88212,
88213,
88214,
88215,
88216,
88217,
88218,
88219,
88220,
88221,
88222,
88223,
88224,
88225,
88226,
88227,
88228,
88229,
88230,
88231,
88232,
88233,
88234,
88235,
88236,
88237,
88238,
88239,
88240,
88241,
88242,
88243,
88244,
88245,
88246,
88247,
88248,
88249,
88250,
88251,
88252,
88253,
88254,
88255,
88256,
88257,
88258,
88259,
88260,
88261,
88262,
88263,
88264,
88265,
88266,
88267,
88268,
88269,
88270,
88271,
88272,
88273,
88274,
88275,
88276,
88277,
88278,
88279,
88280,
88281,
88282,
88283,
88284,
88285,
88286,
88287,
88288,
88289,
88290,
88291,
88292,
88293,
88294,
88295,
88296,
88297,
88298,
88299,
88300,
88301,
88302,
88303,
88304,
88305,
88306,
88307,
88308,
88309,
88310,
88311,
88312,
88313,
88314,
88315,
88316,
88317,
88318,
88319,
88320,
88321,
88322,
88323,
88324,
88325,
88326,
88327,
88328,
88329,
88330,
88331,
88332,
88333,
88334,
88335,
88336,
88337,
88338,
88339,
88340,
88341,
88342,
88343,
88344,
88345,
88346,
88347,
88348,
88349,
88350,
88351,
88352,
88353,
88354,
88355,
88356,
88357,
88358,
88359,
88360,
88361,
88362,
88363,
88364,
88365,
88366,
88367,
88368,
88369,
88370,
88371,
88372,
88373,
88374,
88375,
88376,
88377,
88378,
88379,
88380,
88381,
88382,
88383,
88384,
88385,
88386,
88387,
88388,
88389,
88390,
88391,
88392,
88393,
88394,
88395,
88396,
88397,
88398,
88399,
88400,
88401,
88402,
88403,
88404,
88405,
88406,
88407,
88408,
88409,
88410,
88411,
88412,
88413,
88414,
88415,
88416,
88417,
88418,
88419,
88420,
88421,
88422,
88423,
88424,
88425,
88426,
88427,
88428,
88429,
88430,
88431,
88432,
88433,
88434,
88435,
88436,
88437,
88438,
88439,
88440,
88441,
88442,
88443,
88444,
88445,
88446,
88447,
88448,
88449,
88450,
88451,
88452,
88453,
88454,
88455,
88456,
88457,
88458,
88459,
88460,
88461,
88462,
88463,
88464,
88465,
88466,
88467,
88468,
88469,
88470,
88471,
88472,
88473,
88474,
88475,
88476,
88477,
88478,
88479,
88480,
88481,
88482,
88483,
88484,
88485,
88486,
88487,
88488,
88489,
88490,
88491,
88492,
88493,
88494,
88495,
88496,
88497,
88498,
88499,
88500,
88501,
88502,
88503,
88504,
88505,
88506,
88507,
88508,
88509,
88510,
88511,
88512,
88513,
88514,
88515,
88516,
88517,
88518,
88519,
88520,
88521,
88522,
88523,
88524,
88525,
88526,
88527,
88528,
88529,
88530,
88531,
88532,
88533,
88534,
88535,
88536,
88537,
88538,
88539,
88540,
88541,
88542,
88543,
88544,
88545,
88546,
88547,
88548,
88549,
88550,
88551,
88552,
88553,
88554,
88555,
88556,
88557,
88558,
88559,
88560,
88561,
88562,
88563,
88564,
88565,
88566,
88567,
88568,
88569,
88570,
88571,
88572,
88573,
88574,
88575,
88576,
88577,
88578,
88579,
88580,
88581,
88582,
88583,
88584,
88585,
88586,
88587,
88588,
88589,
88590,
88591,
88592,
88593,
88594,
88595,
88596,
88597,
88598,
88599,
88600,
88601,
88602,
88603,
88604,
88605,
88606,
88607,
88608,
88609,
88610,
88611,
88612,
88613,
88614,
88615,
88616,
88617,
88618,
88619,
88620,
88621,
88622,
88623,
88624,
88625,
88626,
88627,
88628,
88629,
88630,
88631,
88632,
88633,
88634,
88635,
88636,
88637,
88638,
88639,
88640,
88641,
88642,
88643,
88644,
88645,
88646,
88647,
88648,
88649,
88650,
88651,
88652,
88653,
88654,
88655,
88656,
88657,
88658,
88659,
88660,
88661,
88662,
88663,
88664,
88665,
88666,
88667,
88668,
88669,
88670,
88671,
88672,
88673,
88674,
88675,
88676,
88677,
88678,
88679,
88680,
88681,
88682,
88683,
88684,
88685,
88686,
88687,
88688,
88689,
88690,
88691,
88692,
88693,
88694,
88695,
88696,
88697,
88698,
88699,
88700,
88701,
88702,
88703,
88704,
88705,
88706,
88707,
88708,
88709,
88710,
88711,
88712,
88713,
88714,
88715,
88716,
88717,
88718,
88719,
88720,
88721,
88722,
88723,
88724,
88725,
88726,
88727,
88728,
88729,
88730,
88731,
88732,
88733,
88734,
88735,
88736,
88737,
88738,
88739,
88740,
88741,
88742,
88743,
88744,
88745,
88746,
88747,
88748,
88749,
88750,
88751,
88752,
88753,
88754,
88755,
88756,
88757,
88758,
88759,
88760,
88761,
88762,
88763,
88764,
88765,
88766,
88767,
88768,
88769,
88770,
88771,
88772,
88773,
88774,
88775,
88776,
88777,
88778,
88779,
88780,
88781,
88782,
88783,
88784,
88785,
88786,
88787,
88788,
88789,
88790,
88791,
88792,
88793,
88794,
88795,
88796,
88797,
88798,
88799,
88800,
88801,
88802,
88803,
88804,
88805,
88806,
88807,
88808,
88809,
88810,
88811,
88812,
88813,
88814,
88815,
88816,
88817,
88818,
88819,
88820,
88821,
88822,
88823,
88824,
88825,
88826,
88827,
88828,
88829,
88830,
88831,
88832,
88833,
88834,
88835,
88836,
88837,
88838,
88839,
88840,
88841,
88842,
88843,
88844,
88845,
88846,
88847,
88848,
88849,
88850,
88851,
88852,
88853,
88854,
88855,
88856,
88857,
88858,
88859,
88860,
88861,
88862,
88863,
88864,
88865,
88866,
88867,
88868,
88869,
88870,
88871,
88872,
88873,
88874,
88875,
88876,
88877,
88878,
88879,
88880,
88881,
88882,
88883,
88884,
88885,
88886,
88887,
88888,
88889,
88890,
88891,
88892,
88893,
88894,
88895,
88896,
88897,
88898,
88899,
88900,
88901,
88902,
88903,
88904,
88905,
88906,
88907,
88908,
88909,
88910,
88911,
88912,
88913,
88914,
88915,
88916,
88917,
88918,
88919,
88920,
88921,
88922,
88923,
88924,
88925,
88926,
88927,
88928,
88929,
88930,
88931,
88932,
88933,
88934,
88935,
88936,
88937,
88938,
88939,
88940,
88941,
88942,
88943,
88944,
88945,
88946,
88947,
88948,
88949,
88950,
88951,
88952,
88953,
88954,
88955,
88956,
88957,
88958,
88959,
88960,
88961,
88962,
88963,
88964,
88965,
88966,
88967,
88968,
88969,
88970,
88971,
88972,
88973,
88974,
88975,
88976,
88977,
88978,
88979,
88980,
88981,
88982,
88983,
88984,
88985,
88986,
88987,
88988,
88989,
88990,
88991,
88992,
88993,
88994,
88995,
88996,
88997,
88998,
88999,
89000,
89001,
89002,
89003,
89004,
89005,
89006,
89007,
89008,
89009,
89010,
89011,
89012,
89013,
89014,
89015,
89016,
89017,
89018,
89019,
89020,
89021,
89022,
89023,
89024,
89025,
89026,
89027,
89028,
89029,
89030,
89031,
89032,
89033,
89034,
89035,
89036,
89037,
89038,
89039,
89040,
89041,
89042,
89043,
89044,
89045,
89046,
89047,
89048,
89049,
89050,
89051,
89052,
89053,
89054,
89055,
89056,
89057,
89058,
89059,
89060,
89061,
89062,
89063,
89064,
89065,
89066,
89067,
89068,
89069,
89070,
89071,
89072,
89073,
89074,
89075,
89076,
89077,
89078,
89079,
89080,
89081,
89082,
89083,
89084,
89085,
89086,
89087,
89088,
89089,
89090,
89091,
89092,
89093,
89094,
89095,
89096,
89097,
89098,
89099,
89100,
89101,
89102,
89103,
89104,
89105,
89106,
89107,
89108,
89109,
89110,
89111,
89112,
89113,
89114,
89115,
89116,
89117,
89118,
89119,
89120,
89121,
89122,
89123,
89124,
89125,
89126,
89127,
89128,
89129,
89130,
89131,
89132,
89133,
89134,
89135,
89136,
89137,
89138,
89139,
89140,
89141,
89142,
89143,
89144,
89145,
89146,
89147,
89148,
89149,
89150,
89151,
89152,
89153,
89154,
89155,
89156,
89157,
89158,
89159,
89160,
89161,
89162,
89163,
89164,
89165,
89166,
89167,
89168,
89169,
89170,
89171,
89172,
89173,
89174,
89175,
89176,
89177,
89178,
89179,
89180,
89181,
89182,
89183,
89184,
89185,
89186,
89187,
89188,
89189,
89190,
89191,
89192,
89193,
89194,
89195,
89196,
89197,
89198,
89199,
89200,
89201,
89202,
89203,
89204,
89205,
89206,
89207,
89208,
89209,
89210,
89211,
89212,
89213,
89214,
89215,
89216,
89217,
89218,
89219,
89220,
89221,
89222,
89223,
89224,
89225,
89226,
89227,
89228,
89229,
89230,
89231,
89232,
89233,
89234,
89235,
89236,
89237,
89238,
89239,
89240,
89241,
89242,
89243,
89244,
89245,
89246,
89247,
89248,
89249,
89250,
89251,
89252,
89253,
89254,
89255,
89256,
89257,
89258,
89259,
89260,
89261,
89262,
89263,
89264,
89265,
89266,
89267,
89268,
89269,
89270,
89271,
89272,
89273,
89274,
89275,
89276,
89277,
89278,
89279,
89280,
89281,
89282,
89283,
89284,
89285,
89286,
89287,
89288,
89289,
89290,
89291,
89292,
89293,
89294,
89295,
89296,
89297,
89298,
89299,
89300,
89301,
89302,
89303,
89304,
89305,
89306,
89307,
89308,
89309,
89310,
89311,
89312,
89313,
89314,
89315,
89316,
89317,
89318,
89319,
89320,
89321,
89322,
89323,
89324,
89325,
89326,
89327,
89328,
89329,
89330,
89331,
89332,
89333,
89334,
89335,
89336,
89337,
89338,
89339,
89340,
89341,
89342,
89343,
89344,
89345,
89346,
89347,
89348,
89349,
89350,
89351,
89352,
89353,
89354,
89355,
89356,
89357,
89358,
89359,
89360,
89361,
89362,
89363,
89364,
89365,
89366,
89367,
89368,
89369,
89370,
89371,
89372,
89373,
89374,
89375,
89376,
89377,
89378,
89379,
89380,
89381,
89382,
89383,
89384,
89385,
89386,
89387,
89388,
89389,
89390,
89391,
89392,
89393,
89394,
89395,
89396,
89397,
89398,
89399,
89400,
89401,
89402,
89403,
89404,
89405,
89406,
89407,
89408,
89409,
89410,
89411,
89412,
89413,
89414,
89415,
89416,
89417,
89418,
89419,
89420,
89421,
89422,
89423,
89424,
89425,
89426,
89427,
89428,
89429,
89430,
89431,
89432,
89433,
89434,
89435,
89436,
89437,
89438,
89439,
89440,
89441,
89442,
89443,
89444,
89445,
89446,
89447,
89448,
89449,
89450,
89451,
89452,
89453,
89454,
89455,
89456,
89457,
89458,
89459,
89460,
89461,
89462,
89463,
89464,
89465,
89466,
89467,
89468,
89469,
89470,
89471,
89472,
89473,
89474,
89475,
89476,
89477,
89478,
89479,
89480,
89481,
89482,
89483,
89484,
89485,
89486,
89487,
89488,
89489,
89490,
89491,
89492,
89493,
89494,
89495,
89496,
89497,
89498,
89499,
89500,
89501,
89502,
89503,
89504,
89505,
89506,
89507,
89508,
89509,
89510,
89511,
89512,
89513,
89514,
89515,
89516,
89517,
89518,
89519,
89520,
89521,
89522,
89523,
89524,
89525,
89526,
89527,
89528,
89529,
89530,
89531,
89532,
89533,
89534,
89535,
89536,
89537,
89538,
89539,
89540,
89541,
89542,
89543,
89544,
89545,
89546,
89547,
89548,
89549,
89550,
89551,
89552,
89553,
89554,
89555,
89556,
89557,
89558,
89559,
89560,
89561,
89562,
89563,
89564,
89565,
89566,
89567,
89568,
89569,
89570,
89571,
89572,
89573,
89574,
89575,
89576,
89577,
89578,
89579,
89580,
89581,
89582,
89583,
89584,
89585,
89586,
89587,
89588,
89589,
89590,
89591,
89592,
89593,
89594,
89595,
89596,
89597,
89598,
89599,
89600,
89601,
89602,
89603,
89604,
89605,
89606,
89607,
89608,
89609,
89610,
89611,
89612,
89613,
89614,
89615,
89616,
89617,
89618,
89619,
89620,
89621,
89622,
89623,
89624,
89625,
89626,
89627,
89628,
89629,
89630,
89631,
89632,
89633,
89634,
89635,
89636,
89637,
89638,
89639,
89640,
89641,
89642,
89643,
89644,
89645,
89646,
89647,
89648,
89649,
89650,
89651,
89652,
89653,
89654,
89655,
89656,
89657,
89658,
89659,
89660,
89661,
89662,
89663,
89664,
89665,
89666,
89667,
89668,
89669,
89670,
89671,
89672,
89673,
89674,
89675,
89676,
89677,
89678,
89679,
89680,
89681,
89682,
89683,
89684,
89685,
89686,
89687,
89688,
89689,
89690,
89691,
89692,
89693,
89694,
89695,
89696,
89697,
89698,
89699,
89700,
89701,
89702,
89703,
89704,
89705,
89706,
89707,
89708,
89709,
89710,
89711,
89712,
89713,
89714,
89715,
89716,
89717,
89718,
89719,
89720,
89721,
89722,
89723,
89724,
89725,
89726,
89727,
89728,
89729,
89730,
89731,
89732,
89733,
89734,
89735,
89736,
89737,
89738,
89739,
89740,
89741,
89742,
89743,
89744,
89745,
89746,
89747,
89748,
89749,
89750,
89751,
89752,
89753,
89754,
89755,
89756,
89757,
89758,
89759,
89760,
89761,
89762,
89763,
89764,
89765,
89766,
89767,
89768,
89769,
89770,
89771,
89772,
89773,
89774,
89775,
89776,
89777,
89778,
89779,
89780,
89781,
89782,
89783,
89784,
89785,
89786,
89787,
89788,
89789,
89790,
89791,
89792,
89793,
89794,
89795,
89796,
89797,
89798,
89799,
89800,
89801,
89802,
89803,
89804,
89805,
89806,
89807,
89808,
89809,
89810,
89811,
89812,
89813,
89814,
89815,
89816,
89817,
89818,
89819,
89820,
89821,
89822,
89823,
89824,
89825,
89826,
89827,
89828,
89829,
89830,
89831,
89832,
89833,
89834,
89835,
89836,
89837,
89838,
89839,
89840,
89841,
89842,
89843,
89844,
89845,
89846,
89847,
89848,
89849,
89850,
89851,
89852,
89853,
89854,
89855,
89856,
89857,
89858,
89859,
89860,
89861,
89862,
89863,
89864,
89865,
89866,
89867,
89868,
89869,
89870,
89871,
89872,
89873,
89874,
89875,
89876,
89877,
89878,
89879,
89880,
89881,
89882,
89883,
89884,
89885,
89886,
89887,
89888,
89889,
89890,
89891,
89892,
89893,
89894,
89895,
89896,
89897,
89898,
89899,
89900,
89901,
89902,
89903,
89904,
89905,
89906,
89907,
89908,
89909,
89910,
89911,
89912,
89913,
89914,
89915,
89916,
89917,
89918,
89919,
89920,
89921,
89922,
89923,
89924,
89925,
89926,
89927,
89928,
89929,
89930,
89931,
89932,
89933,
89934,
89935,
89936,
89937,
89938,
89939,
89940,
89941,
89942,
89943,
89944,
89945,
89946,
89947,
89948,
89949,
89950,
89951,
89952,
89953,
89954,
89955,
89956,
89957,
89958,
89959,
89960,
89961,
89962,
89963,
89964,
89965,
89966,
89967,
89968,
89969,
89970,
89971,
89972,
89973,
89974,
89975,
89976,
89977,
89978,
89979,
89980,
89981,
89982,
89983,
89984,
89985,
89986,
89987,
89988,
89989,
89990,
89991,
89992,
89993,
89994,
89995,
89996,
89997,
89998,
89999,
90000,
90001,
90002,
90003,
90004,
90005,
90006,
90007,
90008,
90009,
90010,
90011,
90012,
90013,
90014,
90015,
90016,
90017,
90018,
90019,
90020,
90021,
90022,
90023,
90024,
90025,
90026,
90027,
90028,
90029,
90030,
90031,
90032,
90033,
90034,
90035,
90036,
90037,
90038,
90039,
90040,
90041,
90042,
90043,
90044,
90045,
90046,
90047,
90048,
90049,
90050,
90051,
90052,
90053,
90054,
90055,
90056,
90057,
90058,
90059,
90060,
90061,
90062,
90063,
90064,
90065,
90066,
90067,
90068,
90069,
